0.07692307692307693,0.0,0.0,0.8923783452454837,0.008189340577970508,0.06393601253913994,0.023335243401661366,0.00515405634965949,0.007007001886085115
0.3333333333333333,0.0,0.0,0.724155540562169,0.04013184950527492,0.08997266007502891,0.032838049152032416,0.022019409284653162,0.09088249142084086
0.07692307692307693,0.0,0.0,0.8923783452454837,0.008189340577970508,0.06393601253913994,0.023335243401661366,0.00515405634965949,0.007007001886085115
0.3333333333333333,0.0,0.0,0.724155540562169,0.04013184950527492,0.08997266007502891,0.032838049152032416,0.022019409284653162,0.09088249142084086
0.07692307692307693,0.0,0.0,0.8923783452454837,0.008189340577970508,0.06393601253913994,0.023335243401661366,0.00515405634965949,0.007007001886085115
0.3333333333333333,0.0,0.0,0.724155540562169,0.04013184950527492,0.08997266007502891,0.032838049152032416,0.022019409284653162,0.09088249142084086
0.07692307692307693,0.0,0.0,0.8923783452454837,0.008189340577970508,0.06393601253913994,0.023335243401661366,0.00515405634965949,0.007007001886085115
0.3333333333333333,0.0,0.0,0.724155540562169,0.04013184950527492,0.08997266007502891,0.032838049152032416,0.022019409284653162,0.09088249142084086
0.07692307692307693,0.0,0.0,0.8923783452454837,0.008189340577970508,0.06393601253913994,0.023335243401661366,0.00515405634965949,0.007007001886085115
0.3333333333333333,0.0,0.0,0.724155540562169,0.04013184950527492,0.08997266007502891,0.032838049152032416,0.022019409284653162,0.09088249142084086
0.07692307692307693,0.0,0.0,0.8923783452454837,0.008189340577970508,0.06393601253913994,0.023335243401661366,0.00515405634965949,0.007007001886085115
0.3333333333333333,0.0,0.0,0.724155540562169,0.04013184950527492,0.08997266007502891,0.032838049152032416,0.022019409284653162,0.09088249142084086
0.07692307692307693,0.0,0.0,0.8923783452454837,0.008189340577970508,0.06393601253913994,0.023335243401661366,0.00515405634965949,0.007007001886085115
0.3333333333333333,0.0,0.0,0.724155540562169,0.04013184950527492,0.08997266007502891,0.032838049152032416,0.022019409284653162,0.09088249142084086
